'' 139 4585 4593 4595 4602 4603 4609 4625 4630 4632 4662 4664 4665 4689 4691 4692 4713 4714 4719 4769 4781 4785 4809 4810 4816 4824 4867 4882 4893 4903 4933 4941 4944 4951 4964 4988 5002 5003 5070 5109 5115 5117 5127 5132 5134 5139 5160 5162 5167 5171 5172 5176 5177 5193 5194 5195 5201 5206 5214 5226 5235 5244 5258 5268 5270 5271 5273 5283 5286 5288 5290 5318 5335 5345 5352 5363 5376 5377 5382 5388 5391 5392 5394 5408 5412 5453 5456 5458 5467 5471 5472 5473 5474 5505 5506 5507 5511 5523 5542 5554 5561 5567 5570 5586 5598 5655 5667 5690 5702 5706 5710 5711 5712 5717 5719 5727 5734 5746 5750 5752 5755 5761 5778 5779 5786 5787 5796 5800 5808 5827 5841 5850 5858 5868 5870 5879 5888 5895 5896 5908
'd 1 5888
'll 5 4951 5160 5288 5363 5376
'm 3 5345 5376 5561
'protection 1 4595
're 5 4625 4944 5467 5473 5808
's 309 4576 4577 4579 4584 4591 4592 4593 4599 4600 4602 4603 4604 4605 4609 4613 4615 4617 4621 4623 4625 4629 4630 4631 4633 4636 4637 4638 4640 4654 4659 4665 4666 4679 4687 4689 4690 4691 4692 4695 4700 4709 4711 4717 4719 4720 4735 4739 4740 4741 4742 4751 4768 4769 4772 4778 4781 4785 4787 4795 4796 4798 4806 4809 4816 4818 4822 4825 4833 4835 4867 4881 4884 4890 4893 4898 4905 4910 4933 4937 4941 4944 4951 4953 4962 4964 4974 4983 4987 4988 5009 5031 5053 5057 5070 5071 5077 5081 5091 5094 5109 5113 5115 5116 5117 5119 5125 5127 5132 5134 5139 5145 5146 5150 5152 5153 5156 5160 5162 5167 5168 5169 5171 5172 5176 5177 5178 5181 5183 5185 5189 5190 5192 5193 5194 5195 5196 5201 5203 5206 5207 5209 5210 5214 5216 5219 5220 5222 5226 5231 5234 5235 5236 5240 5244 5250 5255 5258 5266 5268 5270 5271 5273 5274 5277 5278 5279 5280 5285 5286 5288 5290 5291 5295 5299 5304 5318 5323 5328 5330 5331 5332 5333 5335 5338 5340 5345 5352 5360 5363 5371 5376 5377 5382 5389 5390 5391 5392 5394 5398 5411 5412 5421 5426 5435 5437 5441 5445 5447 5456 5458 5467 5471 5472 5473 5474 5481 5485 5507 5511 5517 5518 5531 5533 5537 5541 5542 5554 5558 5561 5570 5586 5597 5630 5644 5647 5660 5661 5667 5671 5684 5686 5689 5690 5692 5693 5702 5708 5710 5711 5712 5717 5724 5727 5734 5737 5739 5740 5746 5752 5755 5756 5757 5761 5762 5765 5767 5769 5778 5779 5780 5782 5785 5786 5787 5788 5789 5793 5798 5800 5805 5808 5810 5819 5826 5827 5833 5835 5836 5841 5842 5847 5848 5849 5850 5852 5858 5866 5870 5875 5879 5888 5895 5896 5900 5902 5908 5935 5945 5947
've 7 4625 5127 5160 5167 5273 5288 5888
-- 32 4599 4692 4809 4824 4898 4941 4988 5056 5070 5109 5139 5167 5169 5172 5176 5244 5268 5273 5290 5295 5318 5431 5491 5507 5598 5610 5635 5636 5648 5761 5808 5887
-franc 1 5318
-ivori 1 5192
-offici 1 5838
.. 1 5278
... 21 4625 4632 4662 4689 4713 4951 5162 5171 5172 5176 5286 5318 5382 5458 5467 5473 5554 5752 5755 5796 5808
.... 2 5177 5318
0-92 1 5467
0.1 14 4743 4744 4770 4771 4944 5178 5375 5389 5523 5768 5769 5805 5848 5886
0.2 8 4771 5238 5375 5389 5805 5830 5848 5849
0.226 2 5526 5564
0.28 1 5706
0.3 8 4641 4771 5061 5196 5245 5805 5838 5839
0.3-0.4 1 4944
0.35 1 5932
0.38 1 5278
0.4 9 4634 4771 4944 5061 5210 5805 5830 5845 5848
0.45 1 5207
0.5 14 4744 4770 4771 4787 4944 5178 5183 5196 5245 5280 5472 5805 5848 5886
0.51 1 5207
0.531 2 5526 5564
0.545 2 5526 5564
0.6 9 4743 4744 4771 4944 5768 5769 5783 5805 5848
0.6800 1 5189
0.6820 1 5779
0.6858/63 1 5779
0.6864/69 1 5779
0.6875 1 5779
0.6900 1 5189
0.693 2 5526 5564
0.7 11 4602 4771 4944 5196 5769 5803 5805 5807 5830 5848 5879
0.8 15 4629 4634 4660 4771 4944 5061 5178 5240 5769 5798 5803 5805 5807 5830 5879
0.809 2 5526 5564
0.81 1 5517
0.9 8 4744 4944 5215 5318 5375 5389 5447 5523
0/92 4 5363 5467 5611 5639
0500 1 5142
0800 1 5783
0930 1 5792
1 21 4631 4640 4671 4939 5053 5057 5139 5167 5203 5232 5256 5273 5277 5410 5662 5687 5694 5789 5792 5827 5850
1,000 8 4648 4708 5172 5366 5481 5491 5711 5793
reorgan 4 4613 4951 5366 5415
reorganis 1 5793
rep 2 5376 5561
rep. 3 4595 5376 5561
repaid 1 4829
repair 5 4609 4983 5118 5270 5318
repatri 2 5070 5570
repay 11 4609 4696 4829 4893 5118 5171 5270 5278 5472 5727 5793
repeal 1 5796
repeat 2 5506 5761
repeatedli 4 4665 5458 5800 5850
replac 7 4962 5139 5195 5241 5542 5667 5900
repli 1 5408
report 116 4583 4585 4599 4603 4625 4654 4664 4681 4689 4691 4692 4714 4717 4719 4739 4751 4756 4771 4785 4796 4810 4816 4894 4903 4922 4937 4939 4944 4951 4953 4962 4965 4988 5003 5017 5068 5071 5092 5114 5115 5146 5154 5171 5172 5183 5191 5206 5214 5220 5235 5250 5253 5271 5280 5295 5315 5318 5328 5334 5366 5371 5376 5377 5385 5390 5392 5410 5423 5431 5443 5467 5500 5507 5520 5526 5531 5541 5558 5561 5563 5564 5579 5583 5586 5596 5627 5637 5647 5655 5671 5684 5692 5706 5710 5711 5712 5727 5734 5746 5752 5786 5787 5807 5808 5810 5827 5835 5841 5842 5850 5866 5879 5895 5896 5941 5947
reportedli 1 4893
repres 36 4576 4593 4613 4659 4689 4692 4735 4816 4835 4882 4910 5116 5119 5156 5201 5258 5330 5333 5340 5376 5377 5382 5392 5408 5506 5516 5518 5561 5598 5737 5752 5786 5835 5839 5895 5908
represent 2 5328 5667
repris 1 5506
republ 1 5178
republican 4 5376 5561 5611 5639
repurchas 7 4602 5241 5332 5404 5411 5434 5439
request 9 4867 4908 4933 4953 5156 5183 5280 5335 5793
requir 30 4622 4654 4717 4893 4937 5009 5031 5057 5092 5141 5181 5201 5241 5253 5279 5287 5345 5376 5377 5391 5411 5412 5472 5491 5561 5710 5750 5756 5788 5919
requisit 1 5946
rerefin 1 5559
resal 5 4682 4720 4783 5232 5277
reschedul 2 5171 5880
rescind 1 4933
rescu 2 5190 5338
research 10 4809 4848 4963 4981 5194 5292 5394 5786 5879 5895
resembl 2 5201 5908
reserch 1 5264
reserv 55 4590 4602 4625 4691 4692 4771 4835 4905 4941 4944 4951 4962 4972 5003 5033 5060 5070 5109 5127 5171 5176 5181 5193 5201 5206 5209 5216 5228 5241 5253 5279 5285 5290 5293 5390 5404 5412 5439 5485 5516 5610 5643 5671 5750 5767 5778 5788 5793 5796 5811 5827 5836 5841 5858 5949
resevoir 1 4951
resid 4 4938 5335 5412 5800
residenti 3 5234 5388 5597
residu 1 5061
resign 1 5295
resist 7 4824 5139 5176 5193 5214 5270 5290
resold 2 5542 5852
resolut 1 4632
resolv 8 4603 4735 4824 5139 5195 5214 5471 5737
resort 2 5121 5171
resourc 32 4600 4604 4654 4717 4755 4795 4805 4827 4894 4944 4963 4981 5044 5082 5234 5342 5349 5458 5522 5526 5541 5558 5564 5570 5630 5663 5670 5711 5751 5808 5932 5947
respecitv 1 5543
respect 21 4581 4593 4602 4666 4689 4733 4796 4934 4962 5003 5070 5089 5214 5376 5438 5475 5561 5598 5725 5767 5819
respond 10 4577 4603 4695 5002 5183 5258 5280 5382 5570 5779
respons 12 4576 4577 4625 4744 4893 5117 5232 5318 5340 5408 5411 5570
rest 6 4696 5318 5570 5684 5692 5941
restart 4 4735 5190 5338 5870
restat 7 4692 4751 4777 4796 5276 5390 5632
restaur 5 4841 5048 5114 5291 5409
restor 7 5171 5190 5338 5376 5458 5561 5796
restrain 6 4579 5167 5273 5671 5755 5793
restrict 9 4640 4679 5057 5162 5258 5412 5810 5841 5876
restructur 18 4788 4951 4959 4964 5015 5117 5171 5177 5222 5270 5286 5525 5542 5657 5672 5727 5756 5888
result 59 4585 4606 4613 4621 4625 4630 4665 4691 4695 4773 4792 4806 4809 4810 4893 4962 4974 4993 5015 5033 5042 5052 5109 5145 5188 5214 5235 5250 5268 5270 5295 5318 5339 5345 5358 5377 5385 5390 5394 5431 5443 5467 5474 5500 5523 5567 5592 5647 5684 5692 5712 5746 5778 5787 5836 5850 5858 5879 5947
resum 14 4577 4687 4735 4778 4781 4795 4809 4983 5118 5276 5394 5727 5787 5870
resumpt 3 5206 5271 5870
retail 18 4621 4810 4933 5112 5127 5205 5254 5256 5260 5389 5456 5473 5523 5712 5719 5739 5830 5879
retain 5 5177 5286 5299 5398 5739
retali 17 4595 4632 5009 5031 5057 5160 5169 5183 5280 5288 5376 5391 5506 5518 5561 5791 5841
retaliatori 1 5791
retir 5 4788 5203 5422 5438 5477
retrac 1 5127
retreat 1 5779
retroact 1 4792
return 24 4577 4602 4603 4621 4636 4692 4778 4810 4944 5156 5167 5168 5183 5192 5210 5273 5280 5340 5345 5467 5719 5734 5746 5800
reuss 1 5746
reuter 43 4603 4632 4650 4665 4691 4816 4893 4988 5002 5134 5139 5156 5167 5168 5175 5176 5183 5189 5192 5195 5214 5226 5244 5273 5278 5280 5318 5330 5392 5473 5542 5702 5724 5778 5783 5787 5800 5808 5827 5836 5858 5868 5870
rev 108 4581 4745 4755 4765 4788 4791 4792 4794 4797 4803 4805 4814 4819 4827 4892 4901 4911 4914 4920 4930 4934 4972 4974 4999 5013 5018 5034 5043 5048 5050 5055 5072 5076 5078 5084 5090 5095 5100 5105 5128 5297 5308 5312 5317 5327 5339 5342 5354 5355 5356 5367 5402 5407 5415 5422 5437 5438 5444 5451 5452 5461 5475 5483 5492 5494 5495 5496 5501 5530 5532 5535 5538 5543 5544 5545 5565 5566 5575 5576 5582 5592 5595 5602 5617 5624 5629 5632 5650 5657 5669 5677 5678 5682 5716 5723 5725 5731 5738 5744 5749 5898 5906 5911 5913 5922 5926 5930 5931
revalu 5 4809 4829 5190 5338 5453
reveal 4 4603 5070 5506 5702
revenu 31 4590 4610 4625 4774 4835 4890 4893 4894 5071 5076 5114 5126 5235 5270 5304 5345 5349 5391 5431 5454 5471 5511 5583 5627 5660 5683 5686 5711 5719 5787 5947
revers 8 4732 4788 4791 4804 4974 5178 5189 5258
reversl 1 5925
review 21 4806 4824 5070 5139 5176 5177 5258 5286 5290 5291 5318 5335 5382 5517 5541 5542 5558 5627 5643 5655 5690
revis 37 4638 4720 4768 4770 4771 4783 4824 4941 4988 5127 5139 5196 5201 5205 5218 5269 5277 5315 5318 5389 5392 5447 5471 5485 5523 5526 5564 5765 5779 5803 5805 5842 5879 5886 5905 5909 5941
reviv 2 4944 5750
revolt 1 4625
revolut 2 4719 5318
reynold 1 5888
rgc 1 5788
rgfj. 1 5788
rhine 1 4691
rhode 1 5789
rica 1 4833
rice 5 4678 5145 5266 5610 5800
rich 1 5507
richard 11 4595 4622 4988 5109 5363 5376 5467 5561 5611 5706 5791
richardson 1 5295
richfield 2 4963 4981
rick 1 5808
rid 2 5285 5761
ridgeway 2 5541 5558
ridicul 1 5471
rifa 1 5193
right 26 4610 4621 4692 4748 4882 5091 5150 5160 5177 5216 5222 5226 5234 5283 5286 5288 5293 5379 5453 5473 5664 5671 5750 5889 5899 5935
right-w 1 5318
rijeka 1 5150
rinehart 1 4955
ringgit 1 5216
rio 7 4603 4617 4711 4740 4867 4953 5156
rioght 1 4733
riot 2 5190 5338
rise 107 4629 4630 4633 4660 4662 4666 4679 4691 4695 4709 4713 4741 4743 4744 4769 4771 4787 4809 4881 4882 4922 4929 4938 4941 4944 4988 4993 5037 5052 5059 5060 5061 5070 5071 5127 5145 5146 5148 5156 5160 5172 5176 5183 5189 5196 5205 5206 5207 5210 5214 5215 5216 5231 5235 5241 5245 5253 5254 5255 5256 5260 5268 5271 5280 5288 5290 5318 5323 5330 5345 5388 5389 5394 5429 5447 5453 5467 5473 5523 5554 5567 5570 5643 5684 5690 5692 5734 5765 5767 5782 5787 5796 5798 5800 5803 5804 5805 5818 5830 5835 5845 5847 5848 5849 5879 5886 5941
risen 12 4576 4602 4630 5171 5183 5205 5255 5280 5323 5500 5787 5879
risk 6 5201 5206 5271 5453 5467 5808
riski 1 5507
riskier 1 4951
ritterbusch 1 5706
rival 2 5177 5286
river 2 4939 5639
rivet 1 4820
riyadh 1 5171
riyal 1 5171
rkwd 1 5475
roach 1 4944
road 3 4785 5719 5800
roar 1 5070
roast 1 5334
robert 8 4944 5291 5295 5335 5630 5672 5746 5889
roberto 2 5684 5692
robin 1 5896
roch 1 4691
rochest 1 5720
rock 1 5641
rocket 1 5458
rockwood 1 5475
roebuck 1 5686
role 7 4665 4824 5127 5167 5273 5711 5888
roll 4 4625 4720 5241 5345
romania 1 4898
room 6 4983 5070 5176 5206 5271 5290
root 2 4625 5169
rose 80 4621 4630 4634 4637 4638 4641 4660 4679 4695 4741 4743 4744 4770 4771 4787 4809 4810 4881 4922 4938 4944 5037 5060 5061 5070 5139 5146 5156 5181 5183 5189 5196 5205 5207 5216 5238 5241 5245 5253 5256 5260 5274 5280 5385 5388 5447 5456 5460 5485 5511 5554 5567 5647 5765 5769 5778 5779 5782 5783 5785 5787 5797 5798 5800 5805 5807 5810 5818 5830 5839 5841 5848 5849 5858 5879 5883 5886 5887 5888 5941
rosebay 1 5191
rosenmul 2 4735 4781
ross 1 5734
rostenkowski 3 4595 5376 5561
rothschild 1 5690
rotterdam 4 4735 4778 4781 5870
roubl 1 5178
rough 1 5453
roughli 3 4625 4944 5727
round 8 4666 5057 5070 5139 5223 5232 5269 5805
rout 5 4785 5570 5787 5808 5827
routin 2 5456 5908
row 4 5177 5214 5286 5659
roxi 1 5669
royal 5 4807 5250 5473 5727 5868
royalti 2 4590 5788
rt 1 5121
rtc 1 5720
rubber 8 4824 4941 5138 5139 5195 5258 5533 5792
rubibira 1 5185
rudolph 1 4625
rukwa 1 5185
rule 27 4603 4617 4711 4735 4740 4781 4882 4953 4988 5168 5190 5192 5201 5258 5318 5338 5382 5412 5471 5518 5598 5661 5710 5750 5810 5870 5880
rumor 3 4825 4988 5132
rumour 5 5168 5192 5315 5778 5858
run 19 4739 5070 5109 5190 5226 5234 5258 5270 5318 5338 5598 5684 5690 5692 5717 5827 5830 5850 5896
runaway 2 4809 5394
ruptur 2 4983 5270
rural 4 4630 5765 5779 5800
rust 1 5471
ruvuma 1 5185
ry 1 5727
ryavec 1 4665
s 4 4827 5141 5554 5686
s. 4 4660 5686 5755 5852
s.a. 4 5116 5119 5162 5727
s.k 1 5740
s.korea 1 5810
s/l 1 5287
sa 5 5172 5272 5318 5398 5659
sach 2 4690 5331
sack 1 5318
sad 1 5150
sadat 1 5278
safe 2 4625 5827
safeti 1 5868
safety-kleen 1 5559
saffron 1 5191
saft 1 5693
said 529 4576 4577 4579 4583 4584 4585 4586 4590 4591 4592 4593 4595 4600 4602 4603 4604 4605 4606 4609 4615 4616 4617 4621 4623 4625 4629 4630 4631 4632 4633 4634 4636 4638 4640 4641 4648 4650 4654 4659 4662 4664 4665 4666 4678 4679 4680 4681 4682 4686 4687 4689 4690 4691 4692 4695 4697 4698 4700 4703 4708 4709 4711 4712 4713 4714 4717 4719 4720 4733 4735 4739 4740 4741 4742 4744 4748 4751 4756 4761 4768 4769 4771 4772 4774 4778 4779 4781 4783 4785 4787 4795 4796 4798 4804 4806 4807 4809 4810 4812 4816 4818 4822 4824 4825 4829 4835 4841 4845 4848 4850 4867 4882 4884 4887 4889 4890 4893 4894 4898 4903 4905 4908 4910 4918 4922 4929 4933 4937 4938 4939 4941 4944 4951 4952 4953 4955 4962 4963 4964 4965 4970 4976 4981 4983 4987 4988 4993 5001 5002 5009 5020 5031 5033 5037 5040 5042 5044 5052 5056 5057 5058 5060 5061 5062 5070 5071 5077 5080 5081 5082 5091 5092 5094 5097 5102 5109 5112 5113 5114 5115 5116 5117 5118 5119 5121 5123 5125 5126 5127 5132 5134 5139 5141 5142 5145 5146 5148 5149 5150 5152 5153 5154 5156 5160 5162 5167 5168 5169 5171 5172 5175 5176 5177 5178 5181 5183 5185 5189 5190 5191 5192 5193 5194 5195 5196 5201 5203 5205 5206 5207 5209 5210 5212 5214 5215 5216 5218 5220 5222 5223 5226 5228 5231 5232 5234 5235 5236 5237 5238 5241 5243 5244 5245 5250 5255 5258 5260 5266 5268 5269 5270 5271 5272 5273 5276 5277 5278 5279 5280 5281 5283 5285 5286 5287 5288 5290 5291 5292 5293 5295 5296 5299 5300 5303 5304 5309 5315 5318 5323 5328 5331 5332 5334 5335 5338 5340 5345 5349 5350 5351 5352 5357 5360 5363 5366 5371 5376 5377 5379 5382 5383 5385 5388 5389 5390 5391 5392 5394 5396 5398 5400 5404 5408 5409 5410 5411 5412 5421 5423 5429 5431 5435 5439 5440 5441 5442 5443 5445 5447 5453 5454 5455 5456 5458 5465 5467 5469 5471 5472 5473 5474 5477 5481 5485 5487 5491 5499 5500 5505 5506 5507 5508 5511 5516 5517 5518 5520 5523 5525 5526 5533 5537 5540 5541 5542 5553 5554 5558 5559 5561 5563 5564 5567 5570 5579 5583 5585 5586 5596 5597 5598 5608 5609 5610 5611 5615 5620 5627 5630 5635 5636 5639 5640 5641 5643 5644 5647 5648 5652 5655 5659 5660 5661 5665 5667 5670 5671 5672 5675 5683 5684 5686 5689 5690 5692 5693 5694 5702 5706 5708 5710 5711 5712 5713 5717 5719 5724 5727 5732 5734 5737 5739 5740 5743 5746 5750 5751 5752 5755 5756 5757 5761 5762 5765 5767 5769 5778 5779 5780 5782 5785 5786 5787 5788 5789 5791 5792 5793 5796 5798 5800 5805 5807 5808 5810 5811 5812 5818 5819 5826 5827 5830 5833 5835 5836 5839 5841 5842 5847 5848 5849 5850 5852 5854 5858 5861 5866 5868 5870 5873 5875 5876 5879 5880 5886 5887 5888 5889 5895 5896 5899 5900 5902 5905 5908 5909 5910 5919 5932 5933 5934 5935 5937 5938 5941 5945 5946 5947 5949
saint-gobain 1 5318
saito 1 5879
salaam 2 5185 5827
salah 1 5278
salant 2 5359 5366
salari 3 5145 5268 5800
sale 146 4599 4625 4632 4644 4657 4665 4691 4692 4695 4729 4732 4747 4769 4773 4777 4788 4810 4818 4820 4827 4841 4848 4887 4889 4893 4934 4939 4944 4954 4955 4959 4964 4970 5015 5029 5048 5051 5076 5080 5097 5112 5114 5117 5123 5125 5127 5134 5139 5167 5172 5177 5191 5203 5214 5235 5250 5254 5256 5264 5273 5281 5286 5291 5313 5314 5316 5321 5331 5335 5339 5357 5359 5366 5377 5383 5385 5400 5408 5409 5416 5417 5423 5426 5429 5431 5437 5441 5443 5454 5464 5470 5472 5473 5500 5505 5511 5533 5555 5556 5563 5573 5575 5586 5596 5600 5615 5635 5636 5640 5643 5647 5648 5654 5667 5679 5680 5686 5690 5710 5711 5712 5724 5737 5739 5741 5743 5758 5769 5778 5780 5793 5808 5815 5850 5858 5879 5887 5888 5894 5901 5912 5925 5937 5941 5947 5949
salomon 3 4665 5299 5474
salt 2 4623 5145
salzgitt 1 4690
sam 1 5127
samarco 1 5203
same 45 4593 4625 4636 4637 4671 4691 4720 4748 4771 4776 4898 4970 4993 5052 5070 5171 5172 5178 5201 5205 5214 5220 5251 5253 5256 5258 5266 5345 5366 5391 5412 5445 5454 5465 5485 5487 5671 5684 5692 5742 5792 5810 5815 5848 5887
san 8 4590 4622 4925 4934 5094 5226 5609 5719
sanction 1 5542
sandoz 2 4649 4691
santana 2 4593 4689
santo 1 4609
santow 1 4602
sanwet 1 5421
sanz.z 2 4649 4691
sao 3 4953 5156 5330
sara 1 5934
sardin 1 5887
sarney 2 4953 5458
saskatchewan 1 5567
satellit 2 4818 5566
satisfacotri 1 5477
satisfactori 6 4675 4680 4703 5001 5206 5271
satisfactorili 2 5167 5273
satisfi 10 4603 4825 4933 5121 5167 5204 5206 5271 5273 5786
saturday 5 5183 5193 5195 5280 5800
saudi 11 4593 4689 5123 5125 5166 5167 5171 5193 5244 5273 5281
saudia 2 5123 5281
savannah 1 5743
save 17 4625 4686 4938 5113 5141 5169 5287 5467 5473 5520 5554 5670 5732 5761 5826 5910 5914
savori 1 5473
saw 10 4662 4713 5156 5167 5273 5376 5453 5523 5561 5879
say 89 4591 4603 4616 4625 4633 4656 4664 4665 4675 4678 4679 4680 4689 4690 4697 4703 4709 4712 4714 4772 4809 4843 4882 4894 4903 4951 4959 4964 5033 5059 5115 5132 5134 5154 5162 5167 5169 5176 5183 5190 5204 5220 5244 5258 5268 5273 5280 5290 5292 5315 5318 5328 5338 5345 5363 5382 5394 5408 5434 5447 5456 5458 5471 5473 5476 5506 5507 5511 5542 5561 5598 5634 5702 5708 5710 5715 5719 5737 5752 5778 5780 5796 5810 5827 5841 5850 5858 5868 5888
sbgz.z 1 4692
sbvz.z 1 4692
scab.st 1 5470
scandal 3 5710 5778 5858
scandinavian 1 5887
scb 1 5392
sceptic 2 4809 5394
schedul 26 4798 4905 5042 5123 5125 5167 5168 5177 5190 5192 5201 5258 5273 5281 5286 5291 5366 5390 5453 5455 5598 5639 5689 5788 5791 5933
scheme 4 5235 5702 5710 5761
schlick 1 5639
schlumberg 6 4665 5634 5643 5690 5724 5808
schmidt 3 4756 4809 5394
schn.pa 1 5162
schneider 1 5162
school 2 5145 5318
schroeder-hohenwarth 1 5453
schuman 1 5873
schweizerhal 1 4691
schweizerisch 6 4657 4687 4692 4697 4795 5276
schwepp 1 5525
scienc 3 5496 5659 5800
scientif 5 4606 5043 5602 5644 5689
sclumberg 1 5724
scope 2 5070 5453
scrap 2 4744 5191
screen 1 4605
scrip 1 4623
scrutini 1 5201
scurry-rainbow 1 5926
sdr 2 5258 5767
sea 6 4696 4742 5171 5496 5542 5852
seaforth 1 5833
seal 1 4592
seamen 8 4593 4617 4711 4740 4867 4953 5156 5330
sear 1 5686
season 18 4629 4630 4700 4744 5175 5189 5196 5214 5215 5256 5345 5454 5508 5798 5835 5842 5848 5886
seat 1 4756
seattl 5 4622 5141 5287 5291 5304
sec 3 4772 4884 5710
second 39 4593 4599 4631 4689 4809 4824 4944 5086 5126 5127 5150 5152 5162 5193 5210 5214 5222 5244 5291 5296 5318 5377 5385 5390 5394 5471 5473 5474 5500 5543 5563 5611 5688 5706 5712 5769 5787 5811 5850
second-largest 1 5793
secret 3 5176 5290 5710
secretari 20 4616 4665 4712 4988 5160 5176 5235 5288 5290 5363 5467 5570 5643 5690 5702 5724 5734 5762 5791 5796
secretariat 1 5810
section 3 5009 5031 5526
sector 30 4602 4665 4735 4778 4781 4944 4951 4953 5042 5169 5171 5178 5190 5206 5210 5235 5250 5271 5318 5328 5338 5388 5412 5458 5717 5805 5808 5868 5870 5879
secur 54 4579 4602 4665 4772 4848 4884 4893 4908 4918 4937 4938 4944 4953 4964 5044 5109 5123 5201 5216 5235 5241 5264 5281 5328 5339 5366 5377 5404 5439 5442 5456 5469 5473 5511 5516 5517 5520 5597 5643 5665 5671 5708 5710 5724 5744 5750 5756 5757 5778 5787 5808 5858 5888 5941
sedi 1 4742
sedren 1 4816
see 59 4621 4625 4636 4662 4692 4713 4810 4835 4922 5062 5071 5115 5126 5127 5132 5156 5167 5169 5183 5206 5235 5255 5271 5273 5278 5280 5323 5326 5345 5363 5382 5385 5423 5443 5453 5454 5474 5500 5511 5525 5531 5541 5558 5563 5570 5583 5660 5688 5711 5712 5727 5746 5750 5778 5807 5858 5879 5888 5946
seed 6 4623 4963 4981 5214 5398 5467
seek 42 4640 4665 4772 4807 4809 4848 4893 4908 4941 4952 4970 5009 5057 5092 5183 5185 5206 5270 5271 5280 5283 5331 5335 5352 5376 5377 5379 5390 5394 5411 5516 5561 5652 5664 5671 5690 5713 5750 5755 5756 5793 5868
seem 12 4824 5109 5127 5162 5169 5176 5258 5290 5363 5706 5778 5858
seen 24 4636 4825 4898 4905 4944 4965 5109 5139 5160 5169 5189 5210 5214 5288 5335 5542 5778 5787 5808 5811 5812 5858 5866 5896
segment 3 5339 5647 5737
seismic 1 4972
sel 1 5455
select 4 4951 5235 5408 5762
self 1 4882
self-impos 2 4640 5214
self-regul 1 4640
sell 62 4591 4603 4605 4622 4630 4632 4690 4697 4758 4774 4824 4884 4887 4893 4944 4963 4981 4988 5070 5080 5081 5097 5118 5134 5185 5191 5234 5244 5258 5268 5295 5299 5318 5331 5411 5441 5465 5471 5473 5634 5643 5648 5670 5672 5693 5706 5710 5713 5724 5756 5761 5778 5793 5810 5812 5850 5854 5858 5875 5888 5915 5919
seller 2 5181 5279
selloff 1 5941
semi-annu 2 5598 5603
semi-finish 1 4641
semi-govern 1 5812
semiconductor 9 4632 4665 5126 5634 5643 5690 5724 5808 5850
sen 2 5639 5683
senat 9 4632 5009 5031 5376 5561 5611 5639 5683 5796
send 3 5070 5827 5896
seneg 2 5169 5285
senior 23 4625 4665 4691 5070 5097 5127 5168 5171 5183 5192 5204 5206 5271 5280 5366 5455 5507 5702 5778 5779 5858 5879 5946
sens 1 5070
sensibl 1 5717
sensit 2 4630 5702
sensormat 1 5913
sent 6 4591 5156 5244 5352 5429 5796
sentiment 7 4662 4713 5255 5323 5507 5778 5858
seoul 1 5810
separ 13 4665 4941 5113 5150 5153 5371 5376 5467 5561 5683 5752 5786 5895
sept 1 5377
septemb 21 4585 4599 4603 4625 4630 4697 4894 5056 5080 5183 5193 5212 5280 5471 5542 5635 5636 5727 5787 5850 5852
september-april 1 4630
september-august 1 4630
seri 6 4576 5201 5472 5553 5554 5788
serial 1 5585
seric 1 5670
seriou 7 4630 4953 5214 5791 5796 5800 5827
serious 5 4633 4709 5285 5352 5761
serv 2 4735 5516
servic 39 4625 4650 4748 4774 4807 4833 4894 4951 5050 5071 5081 5082 5102 5150 5153 5193 5250 5260 5264 5318 5345 5400 5458 5472 5473 5570 5597 5602 5608 5620 5630 5643 5686 5762 5765 5779 5787 5842 5941
session 13 4633 4680 4703 4709 5258 5382 5598 5683 5702 5792 5833 5861 5909
set 86 4583 4602 4603 4625 4631 4632 4665 4779 4780 4804 4806 4809 4821 4824 4867 4941 4956 4990 5002 5021 5057 5058 5070 5083 5085 5134 5139 5149 5168 5181 5192 5214 5234 5243 5253 5270 5276 5278 5279 5290 5300 5318 5329 5340 5376 5394 5398 5404 5412 5421 5434 5440 5471 5473 5502 5522 5528 5537 5540 5546 5561 5571 5586 5593 5597 5604 5644 5661 5662 5687 5694 5720 5721 5729 5746 5787 5792 5800 5808 5811 5812 5848 5850 5866 5880 5938
set-asid 2 4905 5033
setback 1 5250
seton 1 5455
settl 10 4617 4711 4740 4824 5278 5507 5706 5734 5792 5793
settlement 10 4617 4711 4740 4745 4774 4827 5359 5366 5379 5518
seven 33 4602 4630 4682 4755 4765 4775 4819 4841 4944 5072 5086 5148 5172 5203 5268 5327 5345 5356 5409 5441 5471 5620 5660 5680 5711 5765 5779 5815 5826 5830 5894 5901 5938
seventh-largest 1 4890
sever 37 4602 4679 4691 4772 4809 4829 4893 4953 4964 5070 5145 5171 5176 5191 5201 5234 5256 5270 5290 5335 5376 5394 5423 5561 5570 5598 5661 5683 5686 5702 5717 5737 5746 5769 5787 5808 5908
sgep.pa 1 5318
sgl 1 5352
shadow 1 5258
shake 1 5127
shake-up 2 5176 5290
shaki 1 5318
shall 1 5056
shamrock 4 4576 5329 5340 5899
shandong 1 4679
shanghai 4 5358 5780 5800 5822
shape 1 5193
